nohup: ignoring input
/home/adm-mcsc/EnviroHealth-Monitor/producers/openaq_producer.py:19: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  current_time = datetime.utcnow().isoformat()
Starting Simulated Air Quality Producer...
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T14:32:23.332085'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:03.203390'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:08.203876'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:13.204418'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:18.204818'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:23.205242'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.84, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:28.206006'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:33.206480'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.98, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:38.207098'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.38, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:43.207787'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.05, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:48.208231'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.56, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:53.208802'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.25, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:38:58.209249'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:03.209647'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:08.210274'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:13.210792'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:18.211288'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.05, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:23.211924'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:28.212438'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:33.212925'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:38.213580'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:43.214270'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.58, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:48.214888'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:53.215584'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.09, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:39:58.216184'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:03.216748'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.75, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:08.217264'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:13.217739'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:18.218176'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:23.218633'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:28.219294'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:33.219831'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:38.220191'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:43.220821'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:48.221452'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.29, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:53.222151'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:40:58.222759'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.66, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:03.223373'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.99, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:08.223953'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:13.224501'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.81, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:18.225130'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.52, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:23.225745'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.35, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:28.226315'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:33.226901'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.7, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:38.227504'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:43.228046'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:48.228507'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:53.229240'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.13, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:41:58.229836'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:03.230270'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:08.230809'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.88, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:13.231305'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:18.231730'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.58, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:23.232311'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.12, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:28.232824'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:33.233404'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:38.233991'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:43.234543'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:48.235118'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.5, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:53.235785'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.2, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:42:58.236296'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:03.236736'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.62, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:08.237389'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:13.238045'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:18.238489'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.18, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:23.239040'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:28.239564'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:33.240154'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.91, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:38.240665'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:43.241389'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.47, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:48.241922'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.6, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:53.242568'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.18, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:43:58.243140'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.89, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:03.243821'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.35, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:08.244356'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:13.244853'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:18.245242'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.38, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:23.245633'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:28.246128'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.12, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:33.246595'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.82, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:38.247104'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:43.247580'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.09, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:48.248258'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.13, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:53.248713'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:44:58.249194'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.12, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:03.249585'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:08.250139'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:13.250662'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.16, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:18.251060'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:23.251640'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.75, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:28.252205'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.75, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:33.252897'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:38.253480'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:43.254089'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.11, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:48.254602'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:53.255218'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.39, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:45:58.255823'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:03.256455'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:08.256985'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:13.257427'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:18.257940'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:23.258414'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:28.259097'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.45, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:33.259767'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:38.260550'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.19, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:43.261055'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:48.261570'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:53.262216'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:46:58.262774'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:03.263301'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.83, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:08.264065'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.71, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:13.264724'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.18, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:18.265259'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:23.265862'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:28.266406'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.14, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:33.267157'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.11, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:38.267740'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.23, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:43.268159'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.38, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:48.268764'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:53.269322'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.23, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:47:58.269862'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.5, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:03.270472'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:08.271018'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.05, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:13.271740'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:18.272235'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:23.272773'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.53, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:28.273288'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:33.273808'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:38.274414'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:43.275073'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.9, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:48.275746'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.07, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:53.276395'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.41, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:48:58.277146'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.87, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:49:03.277640'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.34, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:49:08.278126'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 6.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T19:49:13.279235'}
